country,year,age,gender
GT,2002,55-64,f
GT,2003,55-64,f
GT,2004,55-64,f
GT,2005,55-64,f
GT,2007,55-64,f
GT,2008,55-64,f
GU,2000,55-64,f
GU,2001,55-64,f
GU,2002,55-64,f
GU,2003,55-64,f
GU,2004,55-64,f
GU,2005,55-64,f
GU,2006,55-64,f
GU,2007,55-64,f
GU,2008,55-64,f
GW,1996,55-64,f
GW,2000,55-64,f
GW,2002,55-64,f
GW,2003,55-64,f
GW,2004,55-64,f
GW,2005,55-64,f
GW,2006,55-64,f
GW,2008,55-64,f
GY,1995,55-64,f
GY,1996,55-64,f
GY,1997,55-64,f
GY,1998,55-64,f
GY,2000,55-64,f
GY,2001,55-64,f
GY,2002,55-64,f
GY,2003,55-64,f
GY,2005,55-64,f
GY,2006,55-64,f
GY,2007,55-64,f
GY,2008,55-64,f
HK,1997,55-64,f
HK,1999,55-64,f
HK,2000,55-64,f
HK,2001,55-64,f
HK,2002,55-64,f
HK,2003,55-64,f
HK,2004,55-64,f
HK,2005,55-64,f
HK,2006,55-64,f
HK,2007,55-64,f
HK,2008,55-64,f
HN,1995,55-64,f
HN,1996,55-64,f
HN,1997,55-64,f
HN,1998,55-64,f
HN,1999,55-64,f
HN,2000,55-64,f
HN,2001,55-64,f
HN,2002,55-64,f
HN,2003,55-64,f
HN,2004,55-64,f
HN,2005,55-64,f
HN,2006,55-64,f
HN,2007,55-64,f
HN,2008,55-64,f
HR,1995,55-64,f
HR,1997,55-64,f
HR,1998,55-64,f
HR,1999,55-64,f
HR,2001,55-64,f
HR,2002,55-64,f
HR,2003,55-64,f
HR,2004,55-64,f
HR,2005,55-64,f
HR,2006,55-64,f
HR,2008,55-64,f
HT,1996,55-64,f
HT,1997,55-64,f
HT,1998,55-64,f
HT,1999,55-64,f
HT,2000,55-64,f
HT,2001,55-64,f
HT,2002,55-64,f
HT,2003,55-64,f
HT,2004,55-64,f
HT,2005,55-64,f
HT,2006,55-64,f
HT,2007,55-64,f
HT,2008,55-64,f
HU,1996,55-64,f
HU,1997,55-64,f
HU,1998,55-64,f
HU,1999,55-64,f
HU,2000,55-64,f
HU,2001,55-64,f
HU,2002,55-64,f
HU,2003,55-64,f
HU,2004,55-64,f
HU,2005,55-64,f
HU,2006,55-64,f
HU,2007,55-64,f
HU,2008,55-64,f
ID,1995,55-64,f
ID,1996,55-64,f
ID,1997,55-64,f
ID,1998,55-64,f
ID,1999,55-64,f
ID,2001,55-64,f
ID,2002,55-64,f
ID,2003,55-64,f
ID,2004,55-64,f
ID,2005,55-64,f
ID,2006,55-64,f
ID,2007,55-64,f
ID,2008,55-64,f
IE,1998,55-64,f
IE,1999,55-64,f
IE,2000,55-64,f
IE,2001,55-64,f
IE,2002,55-64,f
IE,2003,55-64,f
IE,2004,55-64,f
IE,2005,55-64,f
IE,2006,55-64,f
IE,2007,55-64,f
IE,2008,55-64,f
IL,1996,55-64,f
IL,1997,55-64,f
IL,1998,55-64,f
IL,1999,55-64,f
IL,2000,55-64,f
IL,2001,55-64,f
IL,2002,55-64,f
IL,2003,55-64,f
IL,2004,55-64,f
IL,2005,55-64,f
IL,2006,55-64,f
IL,2007,55-64,f
IL,2008,55-64,f
IN,1995,55-64,f
IN,1996,55-64,f
IN,1997,55-64,f
IN,1998,55-64,f
IN,1999,55-64,f
IN,2000,55-64,f
IN,2001,55-64,f
IN,2002,55-64,f
IN,2003,55-64,f
IN,2004,55-64,f
IN,2005,55-64,f
IN,2006,55-64,f
IN,2007,55-64,f
IN,2008,55-64,f
IQ,1995,55-64,f
IQ,1997,55-64,f
IQ,1998,55-64,f
IQ,1999,55-64,f
IQ,2000,55-64,f
IQ,2001,55-64,f
IQ,2002,55-64,f
IQ,2003,55-64,f
IQ,2004,55-64,f
IQ,2005,55-64,f
IQ,2006,55-64,f
IQ,2007,55-64,f
IQ,2008,55-64,f
IR,1995,55-64,f
IR,1996,55-64,f
IR,1997,55-64,f
IR,1998,55-64,f
IR,1999,55-64,f
IR,2000,55-64,f
IR,2001,55-64,f
IR,2002,55-64,f
IR,2003,55-64,f
IR,2004,55-64,f
IR,2005,55-64,f
IR,2006,55-64,f
IR,2007,55-64,f
IR,2008,55-64,f
IS,1995,55-64,f
IS,1996,55-64,f
IS,1997,55-64,f
IS,1998,55-64,f
IS,2002,55-64,f
IS,2003,55-64,f
IS,2004,55-64,f
IS,2005,55-64,f
IS,2006,55-64,f
IS,2007,55-64,f
IS,2008,55-64,f
IT,1995,55-64,f
IT,1996,55-64,f
IT,1997,55-64,f
IT,1998,55-64,f
IT,1999,55-64,f
IT,2000,55-64,f
IT,2001,55-64,f
IT,2002,55-64,f
IT,2003,55-64,f
IT,2004,55-64,f
IT,2005,55-64,f
IT,2006,55-64,f
IT,2007,55-64,f
IT,2008,55-64,f
JM,1995,55-64,f
JM,1996,55-64,f
JM,1997,55-64,f
JM,1998,55-64,f
JM,1999,55-64,f
JM,2000,55-64,f
JM,2001,55-64,f
JM,2002,55-64,f
JM,2003,55-64,f
JM,2004,55-64,f
JM,2005,55-64,f
JM,2006,55-64,f
JM,2007,55-64,f
JM,2008,55-64,f
JO,1995,55-64,f
JO,1996,55-64,f
JO,1997,55-64,f
JO,1998,55-64,f
JO,1999,55-64,f
JO,2000,55-64,f
JO,2001,55-64,f
JO,2002,55-64,f
JO,2003,55-64,f
JO,2004,55-64,f
JO,2005,55-64,f
JO,2006,55-64,f
JO,2007,55-64,f
JO,2008,55-64,f
JP,1995,55-64,f
JP,1996,55-64,f
JP,1997,55-64,f
JP,1998,55-64,f
JP,1999,55-64,f
JP,2000,55-64,f
JP,2001,55-64,f
JP,2002,55-64,f
JP,2003,55-64,f
JP,2004,55-64,f
JP,2005,55-64,f
JP,2006,55-64,f
JP,2007,55-64,f
JP,2008,55-64,f
KE,1995,55-64,f
KE,1996,55-64,f
KE,1997,55-64,f
KE,1998,55-64,f
KE,1999,55-64,f
KE,2000,55-64,f
KE,2001,55-64,f
KE,2002,55-64,f
KE,2003,55-64,f
KE,2004,55-64,f
KE,2005,55-64,f
KE,2006,55-64,f
KE,2007,55-64,f
KE,2008,55-64,f
KG,1995,55-64,f
KG,1996,55-64,f
KG,1997,55-64,f
KG,1998,55-64,f
KG,1999,55-64,f
KG,2000,55-64,f
KG,2001,55-64,f
KG,2002,55-64,f
KG,2003,55-64,f
KG,2004,55-64,f
KG,2005,55-64,f
KG,2006,55-64,f
KG,2007,55-64,f
KG,2008,55-64,f
KH,1995,55-64,f
KH,1996,55-64,f
KH,1998,55-64,f
KH,1999,55-64,f
KH,2000,55-64,f
KH,2001,55-64,f
KH,2002,55-64,f
KH,2003,55-64,f
KH,2004,55-64,f
KH,2005,55-64,f
KH,2006,55-64,f
KH,2007,55-64,f
KH,2008,55-64,f
KI,1996,55-64,f
KI,1997,55-64,f
KI,1998,55-64,f
KI,1999,55-64,f
KI,2000,55-64,f
KI,2001,55-64,f
KI,2002,55-64,f
KI,2003,55-64,f
KI,2004,55-64,f
KI,2005,55-64,f
KI,2006,55-64,f
KI,2007,55-64,f
KI,2008,55-64,f
KM,1995,55-64,f
KM,1996,55-64,f
KM,1998,55-64,f
KM,2000,55-64,f
KM,2001,55-64,f
KM,2002,55-64,f
KM,2003,55-64,f
KM,2005,55-64,f
KM,2006,55-64,f
KM,2008,55-64,f
KN,2001,55-64,f
KN,2002,55-64,f
KN,2007,55-64,f
KN,2008,55-64,f
KP,1997,55-64,f
KP,1998,55-64,f
KP,1999,55-64,f
KP,2000,55-64,f
KP,2001,55-64,f
KP,2002,55-64,f
KP,2003,55-64,f
KP,2004,55-64,f
KP,2005,55-64,f
KP,2006,55-64,f
KP,2007,55-64,f
KP,2008,55-64,f
KR,1995,55-64,f
KR,1996,55-64,f
KR,1997,55-64,f
KR,1998,55-64,f
KR,1999,55-64,f
KR,2000,55-64,f
KR,2001,55-64,f
KR,2002,55-64,f
KR,2003,55-64,f
KR,2004,55-64,f
KR,2005,55-64,f
KR,2006,55-64,f
KR,2007,55-64,f
KR,2008,55-64,f
KW,1995,55-64,f
KW,1996,55-64,f
KW,1997,55-64,f
KW,1998,55-64,f
KW,1999,55-64,f
KW,2000,55-64,f
KW,2001,55-64,f
KW,2002,55-64,f
KW,2003,55-64,f
KW,2004,55-64,f
KW,2005,55-64,f
KW,2006,55-64,f
KW,2007,55-64,f
KW,2008,55-64,f
KY,1998,55-64,f
KY,1999,55-64,f
KY,2003,55-64,f
KY,2004,55-64,f
KY,2006,55-64,f
KY,2007,55-64,f
KZ,1997,55-64,f
KZ,1998,55-64,f
KZ,1999,55-64,f
KZ,2000,55-64,f
KZ,2001,55-64,f
KZ,2002,55-64,f
KZ,2004,55-64,f
KZ,2005,55-64,f
KZ,2006,55-64,f
KZ,2007,55-64,f
KZ,2008,55-64,f
LA,1995,55-64,f
LA,1996,55-64,f
LA,1997,55-64,f
LA,1998,55-64,f
LA,1999,55-64,f
LA,2000,55-64,f
LA,2001,55-64,f
LA,2002,55-64,f
LA,2003,55-64,f
LA,2004,55-64,f
LA,2005,55-64,f
LA,2006,55-64,f
LA,2007,55-64,f
LA,2008,55-64,f
LB,1995,55-64,f
LB,1996,55-64,f
LB,1997,55-64,f
LB,1998,55-64,f
LB,1999,55-64,f
LB,2000,55-64,f
LB,2001,55-64,f
LB,2002,55-64,f
LB,2003,55-64,f
LB,2004,55-64,f
LB,2005,55-64,f
LB,2006,55-64,f
LB,2007,55-64,f
LB,2008,55-64,f
LC,1997,55-64,f
LC,1998,55-64,f
LC,2000,55-64,f
LC,2002,55-64,f
LC,2003,55-64,f
LC,2004,55-64,f
LC,2005,55-64,f
LC,2006,55-64,f
LC,2008,55-64,f
LK,1995,55-64,f
LK,1996,55-64,f
LK,1997,55-64,f
LK,1998,55-64,f
LK,1999,55-64,f
LK,2000,55-64,f
LK,2001,55-64,f
LK,2002,55-64,f
LK,2003,55-64,f
LK,2004,55-64,f
LK,2005,55-64,f
LK,2006,55-64,f
LK,2007,55-64,f
LK,2008,55-64,f
LR,1996,55-64,f
LR,1998,55-64,f
LR,2000,55-64,f
LR,2001,55-64,f
LR,2002,55-64,f
LR,2003,55-64,f
LR,2004,55-64,f
LR,2005,55-64,f
LR,2006,55-64,f
LR,2008,55-64,f
LS,1995,55-64,f
LS,1996,55-64,f
LS,1997,55-64,f
LS,1998,55-64,f
LS,2000,55-64,f
LS,2002,55-64,f
LS,2003,55-64,f
LS,2004,55-64,f
LS,2005,55-64,f
LS,2006,55-64,f
LS,2007,55-64,f
LS,2008,55-64,f
LT,1995,55-64,f
LT,1996,55-64,f
LT,1997,55-64,f
LT,1998,55-64,f
LT,1999,55-64,f
LT,2000,55-64,f
LT,2001,55-64,f
LT,2002,55-64,f
LT,2003,55-64,f
LT,2004,55-64,f
LT,2005,55-64,f
LT,2006,55-64,f
LT,2007,55-64,f
LT,2008,55-64,f
LU,1996,55-64,f
LU,1997,55-64,f
LU,1998,55-64,f
LU,2001,55-64,f
LU,2002,55-64,f
LU,2003,55-64,f
LU,2004,55-64,f
LU,2005,55-64,f
LU,2006,55-64,f
LU,2007,55-64,f
LU,2008,55-64,f
LV,1995,55-64,f
LV,1996,55-64,f
LV,1997,55-64,f
LV,1998,55-64,f
LV,1999,55-64,f
LV,2000,55-64,f
LV,2001,55-64,f
LV,2002,55-64,f
LV,2003,55-64,f
LV,2004,55-64,f
LV,2005,55-64,f
LV,2006,55-64,f
LV,2007,55-64,f
LV,2008,55-64,f
LY,1995,55-64,f
LY,1996,55-64,f
LY,1999,55-64,f
LY,2000,55-64,f
LY,2003,55-64,f
LY,2004,55-64,f
LY,2005,55-64,f
LY,2006,55-64,f
LY,2007,55-64,f
LY,2008,55-64,f
MA,1995,55-64,f
MA,1996,55-64,f
MA,1997,55-64,f
MA,1998,55-64,f
MA,1999,55-64,f
MA,2000,55-64,f
MA,2001,55-64,f
MA,2002,55-64,f
MA,2003,55-64,f
MA,2004,55-64,f
MA,2005,55-64,f
MA,2006,55-64,f
MA,2007,55-64,f
MA,2008,55-64,f
MC,1999,55-64,f
MD,1995,55-64,f
MD,1996,55-64,f
MD,1997,55-64,f
MD,1998,55-64,f
MD,1999,55-64,f
MD,2000,55-64,f
MD,2001,55-64,f
MD,2002,55-64,f
MD,2003,55-64,f
MD,2004,55-64,f
MD,2005,55-64,f
MD,2006,55-64,f
MD,2007,55-64,f
MD,2008,55-64,f
ME,2005,55-64,f
ME,2006,55-64,f
ME,2007,55-64,f
ME,2008,55-64,f
MG,1995,55-64,f
MG,1996,55-64,f
MG,1998,55-64,f
MG,2001,55-64,f
MG,2002,55-64,f
MG,2003,55-64,f
MG,2004,55-64,f
MG,2005,55-64,f
MG,2006,55-64,f
MG,2007,55-64,f
MG,2008,55-64,f
MH,1996,55-64,f
MH,1998,55-64,f
MH,1999,55-64,f
MH,2000,55-64,f
MH,2001,55-64,f
MH,2002,55-64,f
MH,2003,55-64,f
MH,2004,55-64,f
MH,2005,55-64,f
MH,2006,55-64,f
MH,2007,55-64,f
MH,2008,55-64,f
MK,1995,55-64,f
MK,1996,55-64,f
MK,1997,55-64,f
MK,1998,55-64,f
MK,1999,55-64,f
MK,2000,55-64,f
MK,2001,55-64,f
MK,2002,55-64,f
MK,2003,55-64,f
MK,2004,55-64,f
MK,2005,55-64,f
MK,2006,55-64,f
MK,2007,55-64,f
MK,2008,55-64,f
ML,1995,55-64,f
ML,1996,55-64,f
ML,1997,55-64,f
ML,1998,55-64,f
ML,1999,55-64,f
ML,2000,55-64,f
ML,2002,55-64,f
ML,2003,55-64,f
ML,2004,55-64,f
ML,2005,55-64,f
ML,2006,55-64,f
ML,2007,55-64,f
ML,2008,55-64,f
MM,1995,55-64,f
MM,1996,55-64,f
MM,1997,55-64,f
MM,1998,55-64,f
MM,1999,55-64,f
MM,2000,55-64,f
MM,2001,55-64,f
MM,2002,55-64,f
MM,2003,55-64,f
MM,2004,55-64,f
MM,2005,55-64,f
MM,2006,55-64,f
MM,2007,55-64,f
MM,2008,55-64,f
MN,1994,55-64,f
MN,1995,55-64,f
MN,1996,55-64,f
MN,1997,55-64,f
MN,1998,55-64,f
MN,1999,55-64,f
MN,2000,55-64,f
MN,2001,55-64,f
MN,2002,55-64,f
MN,2003,55-64,f
MN,2004,55-64,f
MN,2005,55-64,f
MN,2006,55-64,f
MN,2007,55-64,f
MN,2008,55-64,f
MO,1995,55-64,f
MO,1996,55-64,f
MO,1997,55-64,f
MO,1998,55-64,f
MO,2000,55-64,f
MO,2001,55-64,f
MO,2002,55-64,f
MO,2003,55-64,f
MO,2004,55-64,f
MO,2005,55-64,f
MO,2006,55-64,f
MO,2007,55-64,f
MO,2008,55-64,f
MP,1995,55-64,f
MP,1996,55-64,f
MP,1998,55-64,f
MP,2000,55-64,f
MP,2001,55-64,f
MP,2002,55-64,f
MP,2003,55-64,f
MP,2004,55-64,f
MP,2005,55-64,f
MP,2006,55-64,f
MP,2007,55-64,f
MP,2008,55-64,f
MR,1997,55-64,f
MR,1999,55-64,f
MR,2004,55-64,f
MR,2006,55-64,f
MR,2007,55-64,f
MR,2008,55-64,f
MS,2003,55-64,f
MS,2004,55-64,f
MT,1995,55-64,f
MT,1996,55-64,f
MT,1997,55-64,f
MT,1998,55-64,f
MT,2002,55-64,f
MT,2003,55-64,f
MT,2004,55-64,f
MT,2005,55-64,f
MT,2006,55-64,f
MT,2007,55-64,f
MT,2008,55-64,f
MU,1995,55-64,f
MU,1998,55-64,f
MU,1999,55-64,f
MU,2000,55-64,f
MU,2002,55-64,f
MU,2003,55-64,f
MU,2004,55-64,f
MU,2005,55-64,f
MU,2006,55-64,f
MU,2007,55-64,f
MU,2008,55-64,f
MV,1995,55-64,f
MV,1996,55-64,f
MV,1997,55-64,f
MV,1998,55-64,f
MV,1999,55-64,f
MV,2000,55-64,f
MV,2001,55-64,f
MV,2002,55-64,f
MV,2003,55-64,f
MV,2004,55-64,f
MV,2005,55-64,f
MV,2006,55-64,f
MV,2007,55-64,f
MV,2008,55-64,f
MW,1995,55-64,f
MW,1996,55-64,f
MW,1997,55-64,f
MW,1998,55-64,f
MW,1999,55-64,f
MW,2000,55-64,f
MW,2001,55-64,f
MW,2003,55-64,f
MW,2004,55-64,f
MW,2005,55-64,f
MW,2006,55-64,f
MW,2007,55-64,f
MW,2008,55-64,f
MX,1996,55-64,f
MX,1998,55-64,f
MX,1999,55-64,f
MX,2000,55-64,f
MX,2001,55-64,f
MX,2002,55-64,f
MX,2003,55-64,f
MX,2004,55-64,f
MX,2005,55-64,f
MX,2006,55-64,f
MX,2007,55-64,f
MX,2008,55-64,f
MY,1995,55-64,f
MY,1996,55-64,f
MY,1997,55-64,f
MY,1998,55-64,f
MY,1999,55-64,f
MY,2000,55-64,f
MY,2001,55-64,f
MY,2002,55-64,f
MY,2003,55-64,f
MY,2004,55-64,f
MY,2005,55-64,f
MY,2006,55-64,f
MY,2007,55-64,f
MY,2008,55-64,f
MZ,1995,55-64,f
MZ,1996,55-64,f
MZ,1997,55-64,f
,1995,55-64,f
,1996,55-64,f
,1997,55-64,f
,1998,55-64,f
,1999,55-64,f
,2000,55-64,f
,2001,55-64,f
,2002,55-64,f
,2003,55-64,f
,2004,55-64,f
,2005,55-64,f
,2006,55-64,f
,2007,55-64,f
,2008,55-64,f
NC,1995,55-64,f
NC,1996,55-64,f
NC,1999,55-64,f
NC,2000,55-64,f
NC,2001,55-64,f
NC,2002,55-64,f
NC,2003,55-64,f
NC,2004,55-64,f
NC,2005,55-64,f
NC,2006,55-64,f
NC,2007,55-64,f
NC,2008,55-64,f
NE,1997,55-64,f
NE,1998,55-64,f
NE,2000,55-64,f
NE,2003,55-64,f
NE,2005,55-64,f
NE,2006,55-64,f
NE,2007,55-64,f
NE,2008,55-64,f
NG,1995,55-64,f
NG,1996,55-64,f
NG,1997,55-64,f
NG,1998,55-64,f
NG,2000,55-64,f
NG,2001,55-64,f
NG,2002,55-64,f
NG,2003,55-64,f
NG,2004,55-64,f
NG,2005,55-64,f
NG,2006,55-64,f
NG,2007,55-64,f
NG,2008,55-64,f
NI,1995,55-64,f
NI,1996,55-64,f
NI,1997,55-64,f
NI,1998,55-64,f
NI,1999,55-64,f
NI,2000,55-64,f
NI,2001,55-64,f
NI,2002,55-64,f
NI,2003,55-64,f
NI,2004,55-64,f
NI,2005,55-64,f
NI,2006,55-64,f
NI,2007,55-64,f
NI,2008,55-64,f
NL,1995,55-64,f
NL,1996,55-64,f
NL,1997,55-64,f
NL,1998,55-64,f
NL,1999,55-64,f
NL,2000,55-64,f
NL,2001,55-64,f
NL,2002,55-64,f
NL,2003,55-64,f
NL,2004,55-64,f
NL,2005,55-64,f
NL,2006,55-64,f
NL,2007,55-64,f
NL,2008,55-64,f
NO,1995,55-64,f
NO,1996,55-64,f
NO,1997,55-64,f
NO,1998,55-64,f
NO,1999,55-64,f
NO,2000,55-64,f
NO,2001,55-64,f
NO,2002,55-64,f
NO,2003,55-64,f
NO,2004,55-64,f
NO,2005,55-64,f
NO,2006,55-64,f
NO,2008,55-64,f
NP,1996,55-64,f
NP,1998,55-64,f
NP,1999,55-64,f
NP,2000,55-64,f
NP,2001,55-64,f
NP,2002,55-64,f
NP,2003,55-64,f
NP,2004,55-64,f
NP,2005,55-64,f
NP,2006,55-64,f
NP,2007,55-64,f
NP,2008,55-64,f
NR,1999,55-64,f
NR,2000,55-64,f
NR,2003,55-64,f
NR,2006,55-64,f
NR,2007,55-64,f
NR,2008,55-64,f
NU,2004,55-64,f
NU,2005,55-64,f
NU,2006,55-64,f
NU,2007,55-64,f
NZ,1995,55-64,f
NZ,1996,55-64,f
NZ,1997,55-64,f
NZ,1998,55-64,f
NZ,1999,55-64,f
NZ,2000,55-64,f
NZ,2001,55-64,f
NZ,2002,55-64,f
NZ,2003,55-64,f
NZ,2004,55-64,f
NZ,2005,55-64,f
NZ,2006,55-64,f
NZ,2007,55-64,f
NZ,2008,55-64,f
OM,1995,55-64,f
OM,1996,55-64,f
OM,1997,55-64,f
OM,1998,55-64,f
OM,1999,55-64,f
OM,2000,55-64,f
OM,2001,55-64,f
OM,2002,55-64,f
OM,2003,55-64,f
OM,2004,55-64,f
OM,2005,55-64,f
OM,2006,55-64,f
OM,2007,55-64,f
OM,2008,55-64,f
PA,1995,55-64,f
PA,1996,55-64,f
PA,1997,55-64,f
PA,1998,55-64,f
PA,1999,55-64,f
PA,2000,55-64,f
PA,2001,55-64,f
PA,2002,55-64,f
PA,2003,55-64,f
PA,2004,55-64,f
PA,2005,55-64,f
PA,2006,55-64,f
PA,2007,55-64,f
PA,2008,55-64,f
PE,1995,55-64,f
PE,1996,55-64,f
PE,1997,55-64,f
PE,1998,55-64,f
PE,1999,55-64,f
PE,2000,55-64,f
PE,2001,55-64,f
PE,2002,55-64,f
PE,2003,55-64,f
PE,2004,55-64,f
PE,2005,55-64,f
PE,2006,55-64,f
PE,2007,55-64,f
PE,2008,55-64,f
PF,1996,55-64,f
PF,1997,55-64,f
PF,1998,55-64,f
PF,1999,55-64,f
PF,2000,55-64,f
PF,2001,55-64,f
PF,2002,55-64,f
PF,2003,55-64,f
PF,2004,55-64,f
PF,2005,55-64,f
PF,2006,55-64,f
PF,2007,55-64,f
PF,2008,55-64,f
PG,1996,55-64,f
PG,1997,55-64,f
PG,1998,55-64,f
PG,1999,55-64,f
PG,2000,55-64,f
PG,2001,55-64,f
PG,2002,55-64,f
PG,2003,55-64,f
PG,2004,55-64,f
PG,2005,55-64,f
PG,2006,55-64,f
PG,2007,55-64,f
PG,2008,55-64,f
PH,1995,55-64,f
PH,1996,55-64,f
PH,1997,55-64,f
PH,1998,55-64,f
PH,2003,55-64,f
PH,2004,55-64,f
PH,2005,55-64,f
PH,2006,55-64,f
PH,2007,55-64,f
PH,2008,55-64,f
PK,1995,55-64,f
PK,1998,55-64,f
PK,1999,55-64,f
PK,2000,55-64,f
PK,2001,55-64,f
PK,2002,55-64,f
PK,2003,55-64,f
PK,2004,55-64,f
PK,2005,55-64,f
PK,2006,55-64,f
PK,2007,55-64,f
PK,2008,55-64,f
PL,1995,55-64,f
PL,1996,55-64,f
PL,1997,55-64,f
PL,1998,55-64,f
PL,1999,55-64,f
PL,2000,55-64,f
PL,2001,55-64,f
PL,2002,55-64,f
PL,2003,55-64,f
PL,2004,55-64,f
PL,2005,55-64,f
PL,2006,55-64,f
PL,2007,55-64,f
PL,2008,55-64,f
PR,1995,55-64,f
PR,1996,55-64,f
PR,1997,55-64,f
PR,1998,55-64,f
PR,1999,55-64,f
PR,2000,55-64,f
PR,2001,55-64,f
PR,2002,55-64,f
PR,2003,55-64,f
PR,2004,55-64,f
PR,2005,55-64,f
PR,2006,55-64,f
PR,2007,55-64,f
PR,2008,55-64,f
PS,1995,55-64,f
PS,1996,55-64,f
PS,1998,55-64,f
PS,2003,55-64,f
PS,2006,55-64,f
PS,2007,55-64,f
PS,2008,55-64,f
PT,1995,55-64,f
PT,1996,55-64,f
PT,1997,55-64,f
PT,1998,55-64,f
PT,1999,55-64,f
PT,2000,55-64,f
PT,2001,55-64,f
PT,2002,55-64,f
PT,2003,55-64,f
PT,2004,55-64,f
PT,2005,55-64,f
PT,2006,55-64,f
PT,2007,55-64,f
PT,2008,55-64,f
PW,1995,55-64,f
PW,1997,55-64,f
PW,1999,55-64,f
PW,2002,55-64,f
PW,2003,55-64,f
PW,2006,55-64,f
PW,2007,55-64,f
PY,1995,55-64,f
PY,1996,55-64,f
PY,1997,55-64,f
PY,1998,55-64,f
PY,1999,55-64,f
PY,2000,55-64,f
PY,2001,55-64,f
PY,2002,55-64,f
PY,2003,55-64,f
PY,2004,55-64,f
PY,2005,55-64,f
PY,2006,55-64,f
PY,2007,55-64,f
PY,2008,55-64,f
QA,1995,55-64,f
QA,1996,55-64,f
QA,1997,55-64,f
QA,1998,55-64,f
QA,1999,55-64,f
QA,2000,55-64,f
QA,2001,55-64,f
QA,2003,55-64,f
QA,2004,55-64,f
QA,2005,55-64,f
QA,2006,55-64,f
QA,2007,55-64,f
QA,2008,55-64,f
RO,1995,55-64,f
RO,1996,55-64,f
RO,1997,55-64,f
RO,1998,55-64,f
RO,1999,55-64,f
RO,2000,55-64,f
RO,2001,55-64,f
RO,2002,55-64,f
RO,2003,55-64,f
RO,2004,55-64,f
RO,2005,55-64,f
RO,2006,55-64,f
RO,2007,55-64,f
RO,2008,55-64,f
RS,2005,55-64,f
RS,2006,55-64,f
RS,2007,55-64,f
RS,2008,55-64,f
RU,1996,55-64,f
RU,1997,55-64,f
RU,1998,55-64,f
RU,1999,55-64,f
RU,2000,55-64,f
RU,2001,55-64,f
RU,2002,55-64,f
RU,2003,55-64,f
RU,2004,55-64,f
RU,2006,55-64,f
RU,2007,55-64,f
RU,2008,55-64,f
RW,1996,55-64,f
RW,1997,55-64,f
RW,1999,55-64,f
RW,2000,55-64,f
RW,2002,55-64,f
RW,2003,55-64,f
RW,2004,55-64,f
RW,2005,55-64,f
RW,2006,55-64,f
RW,2007,55-64,f
RW,2008,55-64,f
SA,1998,55-64,f
SA,1999,55-64,f
SA,2000,55-64,f
SA,2001,55-64,f
SA,2002,55-64,f
SA,2003,55-64,f
SA,2004,55-64,f
SA,2005,55-64,f
SA,2006,55-64,f
SA,2007,55-64,f
SA,2008,55-64,f
SB,1995,55-64,f
SB,1996,55-64,f
SB,1997,55-64,f
SB,1998,55-64,f
SB,2000,55-64,f
SB,2002,55-64,f
SB,2003,55-64,f
SB,2004,55-64,f
SB,2005,55-64,f
SB,2006,55-64,f
SB,2007,55-64,f
SB,2008,55-64,f
SC,1995,55-64,f
SC,1996,55-64,f
SC,1997,55-64,f
SC,1998,55-64,f
SC,2000,55-64,f
SC,2001,55-64,f
SC,2002,55-64,f
SC,2003,55-64,f
SC,2004,55-64,f
SC,2005,55-64,f
SC,2008,55-64,f
SD,1995,55-64,f
SD,1998,55-64,f
SD,1999,55-64,f
SD,2000,55-64,f
SD,2001,55-64,f
SD,2002,55-64,f
SD,2003,55-64,f
SD,2004,55-64,f
SD,2005,55-64,f
SD,2006,55-64,f
SD,2007,55-64,f
SD,2008,55-64,f
SE,1995,55-64,f
SE,1996,55-64,f
SE,1997,55-64,f
SE,1998,55-64,f
SE,1999,55-64,f
SE,2000,55-64,f
SE,2001,55-64,f
SE,2002,55-64,f
SE,2003,55-64,f
SE,2004,55-64,f
SE,2005,55-64,f
SE,2006,55-64,f
SE,2007,55-64,f
SE,2008,55-64,f
SG,1995,55-64,f
SG,1997,55-64,f
SG,1998,55-64,f
SG,1999,55-64,f
SG,2000,55-64,f
SG,2001,55-64,f
SG,2002,55-64,f
SG,2003,55-64,f
SG,2004,55-64,f
SG,2005,55-64,f
SG,2006,55-64,f
SG,2007,55-64,f
SG,2008,55-64,f
SI,1995,55-64,f
SI,1996,55-64,f
SI,1997,55-64,f
SI,1998,55-64,f
SI,1999,55-64,f
SI,2000,55-64,f
SI,2001,55-64,f
SI,2002,55-64,f
SI,2003,55-64,f
SI,2004,55-64,f
SI,2005,55-64,f
SI,2006,55-64,f
SI,2007,55-64,f
SI,2008,55-64,f
SK,1995,55-64,f
SK,1996,55-64,f
SK,1997,55-64,f
SK,1998,55-64,f
SK,1999,55-64,f
SK,2000,55-64,f
SK,2001,55-64,f
SK,2002,55-64,f
SK,2003,55-64,f
SK,2004,55-64,f
SK,2005,55-64,f
SK,2006,55-64,f
SK,2007,55-64,f
SK,2008,55-64,f
SL,1995,55-64,f
SL,1996,55-64,f
SL,1997,55-64,f
SL,1998,55-64,f
SL,2000,55-64,f
SL,2001,55-64,f
SL,2002,55-64,f
SL,2003,55-64,f
SL,2004,55-64,f
SL,2005,55-64,f
SL,2006,55-64,f
SL,2007,55-64,f
SL,2008,55-64,f
